id,path,label_fake,label_real
KFUGDTJO,./train/KFUGDTJO.ogg,1.0,0.0
YOYMQEYA,./train/YOYMQEYA.ogg,0.0,1.0
XPYUVFPZ,./train/XPYUVFPZ.ogg,0.0,1.0
HSJUPMDT,./train/HSJUPMDT.ogg,1.0,0.0
ACIWOKDJ,./train/ACIWOKDJ.ogg,1.0,0.0
CIXANRHI,./train/CIXANRHI.ogg,1.0,0.0
DHMEFQRD,./train/DHMEFQRD.ogg,0.0,1.0
AACYAWEH,./train/AACYAWEH.ogg,0.0,1.0
PEXYWGVC,./train/PEXYWGVC.ogg,0.0,1.0
GAUPLBOZ,./train/GAUPLBOZ.ogg,1.0,0.0
SREIIAXR,./train/SREIIAXR.ogg,0.0,1.0
ICRVUKTH,./train/ICRVUKTH.ogg,1.0,0.0
VAHXNVVK,./train/VAHXNVVK.ogg,1.0,0.0
VVXSYLRA,./train/VVXSYLRA.ogg,1.0,0.0
RIIHADAC,./train/RIIHADAC.ogg,0.0,1.0
FMBXNZNG,./train/FMBXNZNG.ogg,1.0,0.0
FZOUIMXD,./train/FZOUIMXD.ogg,0.0,1.0
BLREFYKN,./train/BLREFYKN.ogg,0.0,1.0
VLGSPXUQ,./train/VLGSPXUQ.ogg,0.0,1.0
PFQEAGPY,./train/PFQEAGPY.ogg,1.0,0.0
ACTVDSPZ,./train/ACTVDSPZ.ogg,0.0,1.0
XQOXPLEN,./train/XQOXPLEN.ogg,0.0,1.0
RWUTWHNH,./train/RWUTWHNH.ogg,1.0,0.0
PBRYCBXP,./train/PBRYCBXP.ogg,1.0,0.0
FTOGJGWO,./train/FTOGJGWO.ogg,0.0,1.0
SSLNFFWY,./train/SSLNFFWY.ogg,0.0,1.0
NHOXDJDU,./train/NHOXDJDU.ogg,1.0,0.0
PKGKCMRV,./train/PKGKCMRV.ogg,1.0,0.0
RSGQXWVW,./train/RSGQXWVW.ogg,1.0,0.0
TJHIVPLZ,./train/TJHIVPLZ.ogg,0.0,1.0
RDMLCUTE,./train/RDMLCUTE.ogg,1.0,0.0
TBYPEMVS,./train/TBYPEMVS.ogg,1.0,0.0
EZBSDMYX,./train/EZBSDMYX.ogg,1.0,0.0
LDOAQDWX,./train/LDOAQDWX.ogg,0.0,1.0
FPTRFLDO,./train/FPTRFLDO.ogg,1.0,0.0
QALNCUCA,./train/QALNCUCA.ogg,1.0,0.0
TNOYGIVS,./train/TNOYGIVS.ogg,0.0,1.0
ETWOZUAW,./train/ETWOZUAW.ogg,1.0,0.0
GZDMYUMI,./train/GZDMYUMI.ogg,1.0,0.0
NHCHONEV,./train/NHCHONEV.ogg,1.0,0.0
APVMKTYE,./train/APVMKTYE.ogg,1.0,0.0
VTJJQZYF,./train/VTJJQZYF.ogg,0.0,1.0
LVCKUNRB,./train/LVCKUNRB.ogg,0.0,1.0
IVBTJOLC,./train/IVBTJOLC.ogg,0.0,1.0
JUONXNNR,./train/JUONXNNR.ogg,1.0,0.0
PFLMGAKO,./train/PFLMGAKO.ogg,1.0,0.0
ZUJAWXZD,./train/ZUJAWXZD.ogg,0.0,1.0
BXPNRWAM,./train/BXPNRWAM.ogg,1.0,0.0
WFYYWGRQ,./train/WFYYWGRQ.ogg,1.0,0.0
BQXQAEHZ,./train/BQXQAEHZ.ogg,1.0,0.0
LQSRCKLN,./train/LQSRCKLN.ogg,1.0,0.0
PLRLRCCG,./train/PLRLRCCG.ogg,0.0,1.0
DFYONVEQ,./train/DFYONVEQ.ogg,1.0,0.0
EXOXURPO,./train/EXOXURPO.ogg,0.0,1.0
LJDKZIAA,./train/LJDKZIAA.ogg,1.0,0.0
JXNQIHNI,./train/JXNQIHNI.ogg,1.0,0.0
ACNMORJU,./train/ACNMORJU.ogg,1.0,0.0
XTQWBCWU,./train/XTQWBCWU.ogg,1.0,0.0
RVVKGXRR,./train/RVVKGXRR.ogg,1.0,0.0
ZFENFYJJ,./train/ZFENFYJJ.ogg,0.0,1.0
PMYDYXAE,./train/PMYDYXAE.ogg,0.0,1.0
NTTMIWAG,./train/NTTMIWAG.ogg,1.0,0.0
OYFTUWRN,./train/OYFTUWRN.ogg,0.0,1.0
YRBIDSMX,./train/YRBIDSMX.ogg,0.0,1.0
TNDPCSBF,./train/TNDPCSBF.ogg,1.0,0.0
RFUFFBOH,./train/RFUFFBOH.ogg,0.0,1.0
NBBFGQWC,./train/NBBFGQWC.ogg,1.0,0.0
SUIYBACH,./train/SUIYBACH.ogg,0.0,1.0
YZHNBXAI,./train/YZHNBXAI.ogg,1.0,0.0
QCXWCCHA,./train/QCXWCCHA.ogg,1.0,0.0
EQZZCGHQ,./train/EQZZCGHQ.ogg,0.0,1.0
MJGCMXFW,./train/MJGCMXFW.ogg,1.0,0.0
LHQUZPPQ,./train/LHQUZPPQ.ogg,0.0,1.0
RAYJAGPQ,./train/RAYJAGPQ.ogg,1.0,0.0
XBROWEUD,./train/XBROWEUD.ogg,1.0,0.0
UZSJUBCH,./train/UZSJUBCH.ogg,1.0,0.0
ZWNOHFBM,./train/ZWNOHFBM.ogg,0.0,1.0
WHTUXMVY,./train/WHTUXMVY.ogg,1.0,0.0
ORPPCDEK,./train/ORPPCDEK.ogg,1.0,0.0
JVIYXPVV,./train/JVIYXPVV.ogg,0.0,1.0
DYBSOEMP,./train/DYBSOEMP.ogg,0.0,1.0
UIIAABPT,./train/UIIAABPT.ogg,1.0,0.0
PHNWVHHI,./train/PHNWVHHI.ogg,0.0,1.0
FXYOXQVL,./train/FXYOXQVL.ogg,1.0,0.0
GOWWFDWK,./train/GOWWFDWK.ogg,1.0,0.0
WETAROTF,./train/WETAROTF.ogg,0.0,1.0
KQVONMTI,./train/KQVONMTI.ogg,0.0,1.0
TQOEBFEN,./train/TQOEBFEN.ogg,0.0,1.0
QMLENUYA,./train/QMLENUYA.ogg,0.0,1.0
OURKPLXQ,./train/OURKPLXQ.ogg,1.0,0.0
SMSKBNCZ,./train/SMSKBNCZ.ogg,1.0,0.0
QKYVILCY,./train/QKYVILCY.ogg,1.0,0.0
YMSIPGGN,./train/YMSIPGGN.ogg,1.0,0.0
UKAPXLNH,./train/UKAPXLNH.ogg,0.0,1.0
KFLJYTSH,./train/KFLJYTSH.ogg,1.0,0.0
QMVLVDNI,./train/QMVLVDNI.ogg,1.0,0.0
GMBGGKHF,./train/GMBGGKHF.ogg,1.0,0.0
ZVMKSIDV,./train/ZVMKSIDV.ogg,1.0,0.0
OOONSZQP,./train/OOONSZQP.ogg,0.0,1.0
DRZSNRAA,./train/DRZSNRAA.ogg,1.0,0.0
SWTKNPZC,./train/SWTKNPZC.ogg,1.0,0.0
OUZHLIFY,./train/OUZHLIFY.ogg,1.0,0.0
LBPCPQVO,./train/LBPCPQVO.ogg,1.0,0.0
DWKCSWJJ,./train/DWKCSWJJ.ogg,0.0,1.0
DZKYDCDS,./train/DZKYDCDS.ogg,0.0,1.0
MRRDTRBW,./train/MRRDTRBW.ogg,0.0,1.0
YNVGMHIO,./train/YNVGMHIO.ogg,0.0,1.0
UVBEDHPU,./train/UVBEDHPU.ogg,0.0,1.0
IMKIPVJL,./train/IMKIPVJL.ogg,1.0,0.0
FRLFWCOS,./train/FRLFWCOS.ogg,1.0,0.0
EPDNMGMT,./train/EPDNMGMT.ogg,1.0,0.0
FXJIHEWS,./train/FXJIHEWS.ogg,0.0,1.0
OUBZBTTU,./train/OUBZBTTU.ogg,0.0,1.0
KNWZRWUD,./train/KNWZRWUD.ogg,1.0,0.0
FSHGNEDO,./train/FSHGNEDO.ogg,1.0,0.0
AELSBQQL,./train/AELSBQQL.ogg,0.0,1.0
LXBEGXKX,./train/LXBEGXKX.ogg,1.0,0.0
UZPTTVOV,./train/UZPTTVOV.ogg,1.0,0.0
UBPXHKWF,./train/UBPXHKWF.ogg,1.0,0.0
PAUZIVOY,./train/PAUZIVOY.ogg,1.0,0.0
OXVELZQC,./train/OXVELZQC.ogg,0.0,1.0
UPACVMXT,./train/UPACVMXT.ogg,0.0,1.0
RFORXLWL,./train/RFORXLWL.ogg,0.0,1.0
LTRNLYET,./train/LTRNLYET.ogg,1.0,0.0
OVHKXTKW,./train/OVHKXTKW.ogg,0.0,1.0
BDFRWXDT,./train/BDFRWXDT.ogg,0.0,1.0
QEHAWPKS,./train/QEHAWPKS.ogg,0.0,1.0
XJJAZSIS,./train/XJJAZSIS.ogg,1.0,0.0
YNYLEKRB,./train/YNYLEKRB.ogg,1.0,0.0
OTXEJHJL,./train/OTXEJHJL.ogg,1.0,0.0
ZBSVZDSY,./train/ZBSVZDSY.ogg,1.0,0.0
BZZCZANY,./train/BZZCZANY.ogg,1.0,0.0
CQBIIIMQ,./train/CQBIIIMQ.ogg,0.0,1.0
IMFKNRXJ,./train/IMFKNRXJ.ogg,1.0,0.0
JKZIIUIM,./train/JKZIIUIM.ogg,1.0,0.0
XNNGKPQM,./train/XNNGKPQM.ogg,0.0,1.0
VERDJQWM,./train/VERDJQWM.ogg,0.0,1.0
UFXCZRJJ,./train/UFXCZRJJ.ogg,1.0,0.0
OXVEEPLX,./train/OXVEEPLX.ogg,0.0,1.0
TFAGTESN,./train/TFAGTESN.ogg,1.0,0.0
NOKKTZVK,./train/NOKKTZVK.ogg,0.0,1.0
IXGJLKMH,./train/IXGJLKMH.ogg,1.0,0.0
VRLJJPWO,./train/VRLJJPWO.ogg,0.0,1.0
FIJQRABH,./train/FIJQRABH.ogg,1.0,0.0
XLXCNUGN,./train/XLXCNUGN.ogg,0.0,1.0
QHTCJEOH,./train/QHTCJEOH.ogg,0.0,1.0
RFFJBPFY,./train/RFFJBPFY.ogg,1.0,0.0
GGIGFWBN,./train/GGIGFWBN.ogg,0.0,1.0
CLEDBZKT,./train/CLEDBZKT.ogg,1.0,0.0
LALBHCYL,./train/LALBHCYL.ogg,0.0,1.0
FXSKFSVH,./train/FXSKFSVH.ogg,1.0,0.0
WYLPGNIK,./train/WYLPGNIK.ogg,1.0,0.0
PXXGOYOE,./train/PXXGOYOE.ogg,0.0,1.0
AVPHUWXJ,./train/AVPHUWXJ.ogg,0.0,1.0
UDORYYQE,./train/UDORYYQE.ogg,0.0,1.0
SJLPTLJK,./train/SJLPTLJK.ogg,0.0,1.0
NCUVLLWQ,./train/NCUVLLWQ.ogg,0.0,1.0
FIGFYBKC,./train/FIGFYBKC.ogg,1.0,0.0
MMNICJMV,./train/MMNICJMV.ogg,1.0,0.0
YXPURUZP,./train/YXPURUZP.ogg,1.0,0.0
SIELEINS,./train/SIELEINS.ogg,0.0,1.0
ZHDEDEZE,./train/ZHDEDEZE.ogg,1.0,0.0
EYDXOMDC,./train/EYDXOMDC.ogg,0.0,1.0
FJTLJFQM,./train/FJTLJFQM.ogg,0.0,1.0
GYXSCQDK,./train/GYXSCQDK.ogg,1.0,0.0
UPWAVMHI,./train/UPWAVMHI.ogg,1.0,0.0
VMFGRPLO,./train/VMFGRPLO.ogg,0.0,1.0
MJUFNMRX,./train/MJUFNMRX.ogg,1.0,0.0
CPWCEFXH,./train/CPWCEFXH.ogg,0.0,1.0
TGYMMOLV,./train/TGYMMOLV.ogg,1.0,0.0
ZQRSHLRG,./train/ZQRSHLRG.ogg,0.0,1.0
LWMTPEFC,./train/LWMTPEFC.ogg,0.0,1.0
EDRXTIRV,./train/EDRXTIRV.ogg,0.0,1.0
OANMHFWR,./train/OANMHFWR.ogg,0.0,1.0
TIAFCCUW,./train/TIAFCCUW.ogg,1.0,0.0
XKJINUSM,./train/XKJINUSM.ogg,0.0,1.0
PBYWJGGU,./train/PBYWJGGU.ogg,1.0,0.0
HSWKNNEW,./train/HSWKNNEW.ogg,1.0,0.0
BLWDVKLX,./train/BLWDVKLX.ogg,0.0,1.0
CDOLEQPL,./train/CDOLEQPL.ogg,1.0,0.0
MHTFKLMJ,./train/MHTFKLMJ.ogg,0.0,1.0
XZVYQEIR,./train/XZVYQEIR.ogg,0.0,1.0
BYJIXBGX,./train/BYJIXBGX.ogg,0.0,1.0
OBEDWQYK,./train/OBEDWQYK.ogg,1.0,0.0
LQFODHVA,./train/LQFODHVA.ogg,1.0,0.0
IMPGNPII,./train/IMPGNPII.ogg,0.0,1.0
WJWXQGDW,./train/WJWXQGDW.ogg,0.0,1.0
UJKTOZZA,./train/UJKTOZZA.ogg,0.0,1.0
WXOIBWSN,./train/WXOIBWSN.ogg,0.0,1.0
FVDLYQOB,./train/FVDLYQOB.ogg,0.0,1.0
HTOUOTIX,./train/HTOUOTIX.ogg,1.0,0.0
WANTVVOE,./train/WANTVVOE.ogg,0.0,1.0
EEJUFTOK,./train/EEJUFTOK.ogg,0.0,1.0
LTNWPDMT,./train/LTNWPDMT.ogg,0.0,1.0
EQWHSTYZ,./train/EQWHSTYZ.ogg,0.0,1.0
AOZFDBNC,./train/AOZFDBNC.ogg,1.0,0.0
NNASSWBO,./train/NNASSWBO.ogg,0.0,1.0
TJCQKQYD,./train/TJCQKQYD.ogg,1.0,0.0
OTIXAKII,./train/OTIXAKII.ogg,0.0,1.0
LOHREWDM,./train/LOHREWDM.ogg,1.0,0.0
NTNBDVPM,./train/NTNBDVPM.ogg,1.0,0.0
VDGSJVTL,./train/VDGSJVTL.ogg,1.0,0.0
OBUBTHWS,./train/OBUBTHWS.ogg,0.0,1.0
KECPLYLU,./train/KECPLYLU.ogg,0.0,1.0
DHHYASFR,./train/DHHYASFR.ogg,1.0,0.0
PASLMZMU,./train/PASLMZMU.ogg,1.0,0.0
UUQYUVUY,./train/UUQYUVUY.ogg,1.0,0.0
YPONANDT,./train/YPONANDT.ogg,1.0,0.0
IMIIWTGX,./train/IMIIWTGX.ogg,1.0,0.0
XKUNQMOF,./train/XKUNQMOF.ogg,1.0,0.0
INERXTIP,./train/INERXTIP.ogg,1.0,0.0
GEBJUJHK,./train/GEBJUJHK.ogg,1.0,0.0
ZHMRJQFD,./train/ZHMRJQFD.ogg,1.0,0.0
MMPAYYRC,./train/MMPAYYRC.ogg,1.0,0.0
CUUILYJD,./train/CUUILYJD.ogg,0.0,1.0
LCQRILTS,./train/LCQRILTS.ogg,1.0,0.0
GAAPMFNF,./train/GAAPMFNF.ogg,1.0,0.0
TYSOKUEN,./train/TYSOKUEN.ogg,0.0,1.0
UVEEGPLK,./train/UVEEGPLK.ogg,0.0,1.0
WHCCWVXR,./train/WHCCWVXR.ogg,0.0,1.0
CHMMLJAS,./train/CHMMLJAS.ogg,1.0,0.0
MQGVFWVZ,./train/MQGVFWVZ.ogg,1.0,0.0
NUWNMIBM,./train/NUWNMIBM.ogg,1.0,0.0
EKIUNBDQ,./train/EKIUNBDQ.ogg,1.0,0.0
EETSJWZR,./train/EETSJWZR.ogg,1.0,0.0
PUDKRNBH,./train/PUDKRNBH.ogg,0.0,1.0
NGCHGHRN,./train/NGCHGHRN.ogg,0.0,1.0
POVYWCNI,./train/POVYWCNI.ogg,1.0,0.0
KIPAKBQB,./train/KIPAKBQB.ogg,0.0,1.0
FVRGJRDN,./train/FVRGJRDN.ogg,1.0,0.0
DOQBRBTG,./train/DOQBRBTG.ogg,0.0,1.0
ULZOGLTD,./train/ULZOGLTD.ogg,1.0,0.0
XRRZFXSS,./train/XRRZFXSS.ogg,0.0,1.0
GFYYHZJU,./train/GFYYHZJU.ogg,1.0,0.0
RBQHIQXK,./train/RBQHIQXK.ogg,1.0,0.0
WXXZETXF,./train/WXXZETXF.ogg,1.0,0.0
SRQKREPD,./train/SRQKREPD.ogg,0.0,1.0
OMVJYEYB,./train/OMVJYEYB.ogg,1.0,0.0
HYEWWPQS,./train/HYEWWPQS.ogg,1.0,0.0
QAHVHAMP,./train/QAHVHAMP.ogg,0.0,1.0
ZIKGBGJG,./train/ZIKGBGJG.ogg,0.0,1.0
PSSNQDSN,./train/PSSNQDSN.ogg,1.0,0.0
KKKWJVLG,./train/KKKWJVLG.ogg,1.0,0.0
XWLIAIGY,./train/XWLIAIGY.ogg,1.0,0.0
NNECNYDS,./train/NNECNYDS.ogg,1.0,0.0
JWQOXHZU,./train/JWQOXHZU.ogg,1.0,0.0
GUXCEQUR,./train/GUXCEQUR.ogg,1.0,0.0
GBSFNGQE,./train/GBSFNGQE.ogg,0.0,1.0
DJDFNHCU,./train/DJDFNHCU.ogg,1.0,0.0
TNJKIKKP,./train/TNJKIKKP.ogg,0.0,1.0
YQZTCGVK,./train/YQZTCGVK.ogg,1.0,0.0
ILVYYDFK,./train/ILVYYDFK.ogg,1.0,0.0
CIXSVCAC,./train/CIXSVCAC.ogg,0.0,1.0
VLCXRVML,./train/VLCXRVML.ogg,1.0,0.0
RACACHHU,./train/RACACHHU.ogg,1.0,0.0
RJROLFTB,./train/RJROLFTB.ogg,1.0,0.0
DBCDVQYH,./train/DBCDVQYH.ogg,1.0,0.0
MDXBADIC,./train/MDXBADIC.ogg,0.0,1.0
SMSCZZUZ,./train/SMSCZZUZ.ogg,0.0,1.0
TWLMDKRN,./train/TWLMDKRN.ogg,1.0,0.0
BUENKACX,./train/BUENKACX.ogg,0.0,1.0
CYVRRGDR,./train/CYVRRGDR.ogg,0.0,1.0
YEMNPQBX,./train/YEMNPQBX.ogg,0.0,1.0
LJNSNJDV,./train/LJNSNJDV.ogg,1.0,0.0
XZXLGMTN,./train/XZXLGMTN.ogg,1.0,0.0
GTTZDWZN,./train/GTTZDWZN.ogg,0.0,1.0
HLDAFVIE,./train/HLDAFVIE.ogg,0.0,1.0
HWAWVXBI,./train/HWAWVXBI.ogg,0.0,1.0
ZXVDKEIM,./train/ZXVDKEIM.ogg,1.0,0.0
MVUGRFSJ,./train/MVUGRFSJ.ogg,0.0,1.0
FTPJQUFQ,./train/FTPJQUFQ.ogg,1.0,0.0
WXVTDRCM,./train/WXVTDRCM.ogg,1.0,0.0
JRMDPWRU,./train/JRMDPWRU.ogg,1.0,0.0
ABFLVQJN,./train/ABFLVQJN.ogg,1.0,0.0
YLZEMPXV,./train/YLZEMPXV.ogg,1.0,0.0
EKWTAHDW,./train/EKWTAHDW.ogg,1.0,0.0
CGNIIIXA,./train/CGNIIIXA.ogg,0.0,1.0
BYGUMLZY,./train/BYGUMLZY.ogg,1.0,0.0
IANUXZET,./train/IANUXZET.ogg,0.0,1.0
MWGWZIKY,./train/MWGWZIKY.ogg,0.0,1.0
HVWLCTAQ,./train/HVWLCTAQ.ogg,1.0,0.0
IFIIADLF,./train/IFIIADLF.ogg,0.0,1.0
HBXPCSQF,./train/HBXPCSQF.ogg,0.0,1.0
VNMQVVDG,./train/VNMQVVDG.ogg,0.0,1.0
CHXDFLFC,./train/CHXDFLFC.ogg,0.0,1.0
VGYRURVW,./train/VGYRURVW.ogg,0.0,1.0
IZODOFEJ,./train/IZODOFEJ.ogg,1.0,0.0
QJGENPLC,./train/QJGENPLC.ogg,0.0,1.0
VCKADSEK,./train/VCKADSEK.ogg,1.0,0.0
PMRGBBHB,./train/PMRGBBHB.ogg,1.0,0.0
DMNISEBA,./train/DMNISEBA.ogg,0.0,1.0
ZIUKVWDL,./train/ZIUKVWDL.ogg,0.0,1.0
YZJSPNTP,./train/YZJSPNTP.ogg,0.0,1.0
KSJEJBBT,./train/KSJEJBBT.ogg,0.0,1.0
JWGMTTVL,./train/JWGMTTVL.ogg,1.0,0.0
KWBQJOGX,./train/KWBQJOGX.ogg,1.0,0.0
PGRNDKEL,./train/PGRNDKEL.ogg,1.0,0.0
APKFBVPV,./train/APKFBVPV.ogg,0.0,1.0
BECCYRKQ,./train/BECCYRKQ.ogg,0.0,1.0
RXXOAZIH,./train/RXXOAZIH.ogg,1.0,0.0
XMHYROIX,./train/XMHYROIX.ogg,1.0,0.0
BHFOPEZE,./train/BHFOPEZE.ogg,0.0,1.0
YNPHMHKL,./train/YNPHMHKL.ogg,1.0,0.0
QUBIQUSV,./train/QUBIQUSV.ogg,0.0,1.0
FAWJYPRJ,./train/FAWJYPRJ.ogg,0.0,1.0
GWYQSNIT,./train/GWYQSNIT.ogg,1.0,0.0
BICDKWAJ,./train/BICDKWAJ.ogg,0.0,1.0
PKLQHSAH,./train/PKLQHSAH.ogg,0.0,1.0
OXKMCJHH,./train/OXKMCJHH.ogg,0.0,1.0
RRYTVLLN,./train/RRYTVLLN.ogg,0.0,1.0
JRYCEZRY,./train/JRYCEZRY.ogg,0.0,1.0
DVXVLPAR,./train/DVXVLPAR.ogg,1.0,0.0
VBJSKXDC,./train/VBJSKXDC.ogg,1.0,0.0
HBAWBOQH,./train/HBAWBOQH.ogg,1.0,0.0
BCMUWZXQ,./train/BCMUWZXQ.ogg,0.0,1.0
LPGCDNVI,./train/LPGCDNVI.ogg,1.0,0.0
UGITYMHQ,./train/UGITYMHQ.ogg,0.0,1.0
KXWPMLTY,./train/KXWPMLTY.ogg,1.0,0.0
RVCMHZPC,./train/RVCMHZPC.ogg,0.0,1.0
KSUATEDG,./train/KSUATEDG.ogg,1.0,0.0
XHAVHXJG,./train/XHAVHXJG.ogg,1.0,0.0
FHTFFMMY,./train/FHTFFMMY.ogg,1.0,0.0
LSGWMVOA,./train/LSGWMVOA.ogg,1.0,0.0
DLGXBGAR,./train/DLGXBGAR.ogg,0.0,1.0
ZJVYBFTW,./train/ZJVYBFTW.ogg,0.0,1.0
LPASYEEA,./train/LPASYEEA.ogg,0.0,1.0
FSDHOVUK,./train/FSDHOVUK.ogg,0.0,1.0
EONEVXZF,./train/EONEVXZF.ogg,0.0,1.0
PNQJOCGY,./train/PNQJOCGY.ogg,1.0,0.0
AFLZWGMH,./train/AFLZWGMH.ogg,0.0,1.0
EOKOZJTO,./train/EOKOZJTO.ogg,1.0,0.0
HXCHKCYP,./train/HXCHKCYP.ogg,0.0,1.0
ZJTICSLT,./train/ZJTICSLT.ogg,1.0,0.0
GQFLANBI,./train/GQFLANBI.ogg,0.0,1.0
RFWMQSIX,./train/RFWMQSIX.ogg,1.0,0.0
FRNRQEEI,./train/FRNRQEEI.ogg,0.0,1.0
TUUIIPQZ,./train/TUUIIPQZ.ogg,0.0,1.0
LVSBIMYA,./train/LVSBIMYA.ogg,0.0,1.0
OMNEQAYG,./train/OMNEQAYG.ogg,0.0,1.0
CKYOXBZK,./train/CKYOXBZK.ogg,0.0,1.0
PHOWGCWX,./train/PHOWGCWX.ogg,1.0,0.0
XKSKJLZO,./train/XKSKJLZO.ogg,1.0,0.0
OMWNRXPR,./train/OMWNRXPR.ogg,1.0,0.0
LXPALAVS,./train/LXPALAVS.ogg,0.0,1.0
GVRTHPTU,./train/GVRTHPTU.ogg,0.0,1.0
SNTVNCBI,./train/SNTVNCBI.ogg,1.0,0.0
GYBOPCGF,./train/GYBOPCGF.ogg,0.0,1.0
FYYJGCGX,./train/FYYJGCGX.ogg,0.0,1.0
FGGFFSQS,./train/FGGFFSQS.ogg,0.0,1.0
VNHWXDNF,./train/VNHWXDNF.ogg,1.0,0.0
BRSVYLPB,./train/BRSVYLPB.ogg,1.0,0.0
DHNYOIFI,./train/DHNYOIFI.ogg,0.0,1.0
PHQIZOBG,./train/PHQIZOBG.ogg,1.0,0.0
GBKUEPTZ,./train/GBKUEPTZ.ogg,0.0,1.0
BBBRUMIN,./train/BBBRUMIN.ogg,1.0,0.0
VUKJMIHI,./train/VUKJMIHI.ogg,1.0,0.0
ISSFFYJI,./train/ISSFFYJI.ogg,1.0,0.0
DGJRRNSE,./train/DGJRRNSE.ogg,1.0,0.0
SJDAZEAS,./train/SJDAZEAS.ogg,0.0,1.0
FJSTCOUM,./train/FJSTCOUM.ogg,1.0,0.0
FKHGHAJX,./train/FKHGHAJX.ogg,1.0,0.0
URILCLWR,./train/URILCLWR.ogg,0.0,1.0
TZPIZUWL,./train/TZPIZUWL.ogg,0.0,1.0
VUYZAUYU,./train/VUYZAUYU.ogg,0.0,1.0
FNBVQXNA,./train/FNBVQXNA.ogg,1.0,0.0
KXECUYND,./train/KXECUYND.ogg,0.0,1.0
GWPYOYUH,./train/GWPYOYUH.ogg,0.0,1.0
HEVNYGXC,./train/HEVNYGXC.ogg,0.0,1.0
AWNCUQHP,./train/AWNCUQHP.ogg,0.0,1.0
WMKYYVEH,./train/WMKYYVEH.ogg,0.0,1.0
LMQALJAB,./train/LMQALJAB.ogg,0.0,1.0
MFILBNMY,./train/MFILBNMY.ogg,1.0,0.0
ASPQCVIM,./train/ASPQCVIM.ogg,1.0,0.0
OSQGUMYS,./train/OSQGUMYS.ogg,1.0,0.0
XGTNBCLI,./train/XGTNBCLI.ogg,0.0,1.0
TEQWBQBM,./train/TEQWBQBM.ogg,1.0,0.0
OXEPPXBW,./train/OXEPPXBW.ogg,0.0,1.0
UBCWBRTL,./train/UBCWBRTL.ogg,1.0,0.0
WIJTSLJB,./train/WIJTSLJB.ogg,1.0,0.0
SEEWIJYM,./train/SEEWIJYM.ogg,0.0,1.0
NFEVHMTQ,./train/NFEVHMTQ.ogg,0.0,1.0
EZDNCOBX,./train/EZDNCOBX.ogg,1.0,0.0
MWPOUVNK,./train/MWPOUVNK.ogg,0.0,1.0
LLHLBANC,./train/LLHLBANC.ogg,0.0,1.0
VVVKKXFE,./train/VVVKKXFE.ogg,1.0,0.0
EYOIFXWW,./train/EYOIFXWW.ogg,1.0,0.0
FARUOBRS,./train/FARUOBRS.ogg,1.0,0.0
XCAJOSJJ,./train/XCAJOSJJ.ogg,0.0,1.0
OAEFEXWO,./train/OAEFEXWO.ogg,1.0,0.0
DUVMQDPT,./train/DUVMQDPT.ogg,1.0,0.0
KMIKHAUE,./train/KMIKHAUE.ogg,0.0,1.0
CBZXZDKM,./train/CBZXZDKM.ogg,0.0,1.0
WQWRGTOV,./train/WQWRGTOV.ogg,1.0,0.0
WOMPXRGU,./train/WOMPXRGU.ogg,0.0,1.0
SVGBTLYD,./train/SVGBTLYD.ogg,1.0,0.0
VRKAETUA,./train/VRKAETUA.ogg,0.0,1.0
NEXWGVMY,./train/NEXWGVMY.ogg,1.0,0.0
YNNEWZRM,./train/YNNEWZRM.ogg,0.0,1.0
KYNUOJVC,./train/KYNUOJVC.ogg,0.0,1.0
TMGOXCCX,./train/TMGOXCCX.ogg,0.0,1.0
JLYTISWF,./train/JLYTISWF.ogg,1.0,0.0
GYDQEVCD,./train/GYDQEVCD.ogg,0.0,1.0
WJNWBIEE,./train/WJNWBIEE.ogg,1.0,0.0
HCRPYXHE,./train/HCRPYXHE.ogg,1.0,0.0
HOTTVFXF,./train/HOTTVFXF.ogg,0.0,1.0
MOIXLCJT,./train/MOIXLCJT.ogg,0.0,1.0
PLTAGCNO,./train/PLTAGCNO.ogg,1.0,0.0
ZHLYZBPL,./train/ZHLYZBPL.ogg,0.0,1.0
IOXYCMKC,./train/IOXYCMKC.ogg,0.0,1.0
WPVIVIDB,./train/WPVIVIDB.ogg,0.0,1.0
DXMKBQOO,./train/DXMKBQOO.ogg,1.0,0.0
JQAFOVAY,./train/JQAFOVAY.ogg,0.0,1.0
PYBYEMVJ,./train/PYBYEMVJ.ogg,0.0,1.0
KPKLSKPO,./train/KPKLSKPO.ogg,0.0,1.0
QZMWSXUM,./train/QZMWSXUM.ogg,0.0,1.0
QOGAPYMF,./train/QOGAPYMF.ogg,0.0,1.0
TEWYSODQ,./train/TEWYSODQ.ogg,1.0,0.0
YXOMERNO,./train/YXOMERNO.ogg,1.0,0.0
UVOFTPXV,./train/UVOFTPXV.ogg,1.0,0.0
RUBFIJTN,./train/RUBFIJTN.ogg,0.0,1.0
QHSUTLVL,./train/QHSUTLVL.ogg,0.0,1.0
EUVVGBCI,./train/EUVVGBCI.ogg,0.0,1.0
BTVLPBVC,./train/BTVLPBVC.ogg,0.0,1.0
BXONDVEY,./train/BXONDVEY.ogg,1.0,0.0
FJTYYGVT,./train/FJTYYGVT.ogg,1.0,0.0
RBOSOBYX,./train/RBOSOBYX.ogg,0.0,1.0
